AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,AVG_Correct Reward Collection,AVG_Correct touch latency,AVG_End Summary - % Correct,AVG_End Summary - Condition,AVG_End Summary - Incorrect Touches,AVG_End Summary - No Correction Trials,AVG_End Summary - Trials Completed,AVG_Incorrect Touch Latency
lt367a429,11_13     ,m,APP/PS1,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,08/27/16 2:09:07 PM,1.3324444444444445,10.104305555555555,100,1201.934,59,,36,4.481052631578947
lt82x144,11_13     ,m,3xTG-AD,3xTG-AD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Analysis,Mouse dPAL acquisition 2 v3,36,3600,5/26/2015 12:32:01 PM,1.4524864864864864,3.6927500000000006,100,1096.735,,,36,1.9055294117647057
lw77x139,11_13     ,m,B6129SF2/J,3xTG-AD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Analysis,Mouse dPAL acquisition 2 v3,36,3600,5/26/2015 1:18:04 PM,1.0393611111111112,2.5822777777777777,100,944.404,,,36,1.478952380952381
lw249f311,11_13     ,m,B6SJLF1/J,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 11:24:30 AM,2.0902222222222218,8.630527777777779,100,1226.409,43,,36,4.8123000000000005
lw250f312,11_13     ,m,B6SJLF1/J,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 11:24:33 AM,1.7609444444444444,9.034833333333333,100,1382.447,46,,36,4.078812500000001
lt271f333,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,5/30/2016 12:20:24 PM,4.346888888888888,27.735722222222222,100,3092.884,67,,36,17.660187499999996
lt276f338,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 16:41:32,2.6595000000000004,17.40713888888889,100,1640.094,150,,36,5.1022380952380955
lt277f339,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 16:41:35,2.0974444444444442,26.307999999999996,100,1851.831,137,,36,7.2156875
lw360a422,11_13     ,m,C57BL/6J,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,8/27/2016 2:01:19 PM,2.025055555555555,7.879416666666667,100,1246.941,57,,36,4.797529411764707
lt370a432,11_13     ,m,APP/PS1,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,8/27/2016 2:44:38 PM,1.8493888888888885,8.58186111111111,100,1207.337,49,,36,4.291714285714286
lt80x142,11_13     ,m,3xTG-AD,3xTG-AD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Analysis,Mouse dPAL acquisition 2 v3,36,3600,5/26/2015 12:31:56 PM,1.3113611111111112,7.324666666666666,100,1762.765,,,36,3.6960952380952383
lt81x143,11_13     ,m,3xTG-AD,3xTG-AD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Analysis,Mouse dPAL acquisition 2 v3,36,3600,5/26/2015 12:31:59 PM,1.2664444444444447,3.309333333333333,100,973.466,,,36,1.9995714285714288
lw248f310,11_13     ,m,B6SJLF1/J,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 11:24:26 AM,1.6133333333333333,7.828166666666669,100,1192.052,48,,36,3.399764705882352
lw251f313,11_13     ,m,B6SJLF1/J,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 11:24:36 AM,1.369472222222222,11.092166666666666,100,1304.155,43,,36,4.302999999999999
lt273f335,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 16:00:28,1.939638888888889,15.086166666666669,100,1434.023,176,,36,3.746
lt274f336,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 16:00:31,1.503,36.61302777777778,100,2291.273,278,,36,4.114333333333332
lw359a421,11_13     ,m,C57BL/6J,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,8/27/2016 2:01:15 PM,2.545083333333333,17.210972222222225,100,1615.837,37,,36,18.18130769230769
lt374a436,11_13     ,m,APP/PS1,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,8/27/2016 2:44:41 PM,1.4190555555555553,10.113027777777777,100,1219.278,126,,36,3.829869565217392
lw73x135,11_13     ,m,B6129SF2/J,3xTG-AD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition 2 v3,36,3600,5/26/2015 12:28:41 PM,1.3231111111111111,6.443944444444444,100,1062.984,108,,36,3.5843157894736843
lw75x137,11_13     ,m,B6129SF2/J,3xTG-AD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition 2 v3,36,3600,5/26/2015 12:28:46 PM,1.1971944444444442,6.585305555555554,100,1122.078,93,,36,3.8960000000000004
lw69x131,11_13     ,m,B6129SF2/J,3xTG-AD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition 2 v3,36,3600,5/26/15 11:50:33 AM,1.6292777777777774,6.89286111111111,100,1176.56,48,,36,4.618350000000001
lw71x133,11_13     ,m,B6129SF2/J,3xTG-AD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition 2 v3,36,3600,5/26/15 11:50:38 AM,1.3089722222222224,2.6620833333333334,100,961.495,61,,36,1.1354375
lt264f326,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 12:02:54 PM,2.310722222222222,6.730527777777778,100,1225.357,40,,36,5.1845
lt266f328,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 12:03:00 PM,1.9778888888888888,6.701500000000003,100,1148.472,37,,36,4.047833333333332
